 -0.6892309233  -0.6892309233  -0.6892306395  -0.0133614032  -0.6093624149  -0.7524312135  -0.0033187363  -0.6429817241  -0.6175992112  -0.0002388329  -0.6892239910  -0.6893302493  -0.0252486378  -0.7409735766  -0.7411437758  -0.0147179371  -0.6117330674  -0.7580632319  -0.0044118369  -0.6440926387  -0.6436370931  -0.0271020930  -0.6044109482  -0.6039705896 
 -0.1594413364  -0.1596323301  -0.1596323301  -0.0123703800  -0.1505254016  -0.1597020203  -0.0033582488  -0.1563446408  -0.1596393197  -0.0002589900  -0.0891767967  -0.1596660608  -0.0239200106  -0.1578298184  -0.1579375057  -0.0137197885  -0.1596680302  -0.1597052795  -0.0044849638  -0.1562195957  -0.1594882608  -0.0257769682  -0.1579420707  -0.1595178865 
 -0.9813460781  -0.9813463593  -0.9813460512  -0.0123006949  -0.9812722036  -0.9812393674  -0.0033610271  -0.9812929314  -0.9812709354  -0.0002604074  -0.9813290421  -0.9813228499  -0.0238265864  -0.9812590868  -0.9812137506  -0.0136496024  -0.9812750994  -0.9812402615  -0.0044901058  -0.9812798871  -0.9812328809  -0.0256837903  -0.9812625932  -0.9812171619 
 -0.6892309233  -0.6892309233  -0.6892306395  -0.0103406600  -0.6891388420  -0.6890631363  -0.0034391744  -0.6891154428  -0.6891060615  -0.0003002740  -0.6891891035  -0.6891834230  -0.0211988417  -0.6891326897  -0.6890486473  -0.0116754749  -0.6891312741  -0.6890890191  -0.0046347354  -0.6891257781  -0.6890395568  -0.0230629729  -0.6891244576  -0.6890798411 
 -0.4617307508  -0.4617307518  -0.4617306175  -0.0091801245  -0.6061996015  -0.6116029117  -0.0034854454  -0.6006420228  -0.6114657011  -0.0003238790  -0.4618158445  -0.6001888924  -0.0196429558  -0.6114406609  -0.6109948226  -0.0105065952  -0.6119815442  -0.6121103359  -0.0047203705  -0.6006711867  -0.5992558299  -0.0215111885  -0.6109938005  -0.5995053555 
 -0.4617307508  -0.4617307518  -0.4617309624  -0.0133934781  -0.6610060424  -0.6610050191  -0.0033174575  -0.6610093648  -0.6610121955  -0.0002381805  -0.6609994565  -0.6610023460  -0.0252916394  -0.6610091291  -0.6610091526  -0.0147502426  -0.6609994976  -0.6609935060  -0.0044094702  -0.6610042845  -0.6610029800  -0.0271449812  -0.6610018327  -0.6609971060 
 -0.4617307508  -0.4617307518  -0.4617307518  -0.0127529736  -0.4616071256  -0.4615377846  -0.0033429946  -0.4616517223  -0.4616086189  -0.0002512082  -0.4616851355  -0.4616723694  -0.0244329393  -0.4616098824  -0.4614083163  -0.0141051329  -0.4616325984  -0.4615477518  -0.0044567325  -0.4615962145  -0.4616410484  -0.0262885448  -0.4616436052  -0.4615403400 
 -0.4617307508  -0.4617307518  -0.4617307518  -0.0124970624  -0.4616222007  -0.4615583023  -0.0033531979  -0.4616261009  -0.4616132484  -0.0002564133  -0.4616968026  -0.4616673587  -0.0240898489  -0.4616129860  -0.4615166233  -0.0138473818  -0.4616398081  -0.4615593237  -0.0044756160  -0.4616012366  -0.4616457506  -0.0259463588  -0.4616470243  -0.4615806693 
 -0.4617307508  -0.4617307518  -0.4617307518  -0.0093627871  -0.5968275133  -0.5958616020  -0.0034781626  -0.4904187933  -0.5232929048  -0.0003201637  -0.5125777101  -0.5674809669  -0.0198878446  -0.5104341389  -0.5058236579  -0.0106905711  -0.5948058793  -0.5946702773  -0.0047068919  -0.5112947490  -0.5268871019  -0.0217554317  -0.5214942855  -0.5219673114 
 -0.0442237134  -0.0442237163  -0.0483387180  -0.0117357180  -0.0529035645  -0.0558377719  -0.0033835530  -0.0455126022  -0.0481001496  -0.0002718989  -0.0167692364  -0.0167092734  -0.0211126893  -0.0712770475  -0.0713890515  -0.0130805633  -0.0524114631  -0.0545825987  -0.0045317951  -0.0386873150  -0.0480836568  -0.0211117526  -0.0708402310  -0.0714035575 
 -0.4617307508  -0.4617307518  -0.4617306305  -0.0092721736  -0.4616185922  -0.4615788203  -0.0034817754  -0.4616201489  -0.4616455668  -0.0003220067  -0.4616892837  -0.4616608751  -0.0197663625  -0.4616127447  -0.4615155265  -0.0105993062  -0.4616295875  -0.4615456620  -0.0047135782  -0.4616230104  -0.4616104151  -0.0216342699  -0.4616295353  -0.4615401749 
 -0.3429059200  -0.3429059215  -0.3429059215  -0.0140984962  -0.3433757285  -0.3433757285  -0.0032893481  -0.3428818913  -0.3428818913  -0.0002238406  -0.3428839858  -0.3428839858  -0.0262368306  -0.3433747694  -0.3433747694  -0.0154603298  -0.3432292048  -0.3432292048  -0.0043574474  -0.3428544737  -0.3428544737  -0.0280876807  -0.3431976845  -0.3431976845 
 -0.6892309233  -0.6892309233  -0.6892306395  -0.0125671263  -0.7134999696  -0.7133913784  -0.0033504044  -0.7722271013  -0.7722385241  -0.0002549882  -0.6893165090  -0.6589208466  -0.0241837809  -0.7722423872  -0.7722409037  -0.0139179494  -0.7722228188  -0.7722190959  -0.0044704461  -0.7722498742  -0.7722407570  -0.0260400432  -0.7722402601  -0.7722137630 
 -0.2907693558  -0.2907693558  -0.2907221462  -0.0113769914  -0.2906671427  -0.2906207694  -0.0033978555  -0.2906471229  -0.2906708231  -0.0002791953  -0.2907280945  -0.2907055451  -0.0225882120  -0.2906542104  -0.2906112771  -0.0127192575  -0.2906613284  -0.2906068208  -0.0045582653  -0.2906448108  -0.2906398855  -0.0244486805  -0.2906824272  -0.2906490150 
 -0.9813460781  -0.9813463593  -0.9813460512  -0.0141382862  -0.9812695745  -0.9812064351  -0.0032877617  -0.9812955741  -0.9812747954  -0.0002230313  -0.9813294391  -0.9813231345  -0.0262901755  -0.9812596129  -0.9811690354  -0.0155004059  -0.9812725664  -0.9812056880  -0.0043545113  -0.9812837603  -0.9812434465  -0.0281408850  -0.9812626213  -0.9811689675 
 -0.0154897183  -0.0154850821  -0.0154850809  -0.0094430110  -0.0142402081  -0.0168016306  -0.0031116842  -0.0156359481  -0.0156069905  -0.0002847506  -0.0096217991  -0.0096214401  -0.0101950945  -0.0101950949  -0.0164203699  -0.0092274734  -0.0092275202  -0.0161778246  -0.0028455121  -0.0156274740  -0.0157287157  -0.0094997332  -0.0094997332  -0.0168015528 
 -0.2907693558  -0.2907693558  -0.3570362100  -0.0133541945  -0.3569635011  -0.3979231568  -0.0033190237  -0.3988095465  -0.3982772737  -0.0002389795  -0.3889947830  -0.3908320104  -0.0252389734  -0.3982746207  -0.3988409800  -0.0147106766  -0.3817584479  -0.3672029169  -0.0044123689  -0.3971417816  -0.4118631273  -0.0270924541  -0.3585155471  -0.3968970567 
 -0.1105675934  -0.1055247173  -0.1055247173  -0.0087413705  -0.1175738694  -0.1178911929  -0.0035029387  -0.0923427327  -0.0968192904  -0.0003328031  -0.0788442120  -0.0928153149  -0.0190547349  -0.1179286627  -0.1177757866  -0.0100646866  -0.1133278175  -0.1179532437  -0.0047527458  -0.0923443725  -0.0968005313  -0.0209245183  -0.1176761712  -0.1176747796 
 -0.4617307508  -0.4617307518  -0.4617307518  -0.0111038645  -0.6054444800  -0.6056754949  -0.0034087452  -0.5036635552  -0.5159991362  -0.0002847506  -0.6062753102  -0.6056469530  -0.0222220411  -0.5650311519  -0.5078298444  -0.0124441668  -0.6056853952  -0.6056746131  -0.0045784191  -0.4634037925  -0.5182433165  -0.0240834749  -0.5213672488  -0.5215203911 
 -0.0586534124  -0.0586534124  -0.0586491100  -0.0088860164  -0.0543380383  -0.0723003803  -0.0034971716  -0.0678331622  -0.0587082512  -0.0003298610  -0.0593549584  -0.0593575890  -0.0173479383  -0.0719922014  -0.0721576097  -0.0102103725  -0.0405524115  -0.0502914662  -0.0047420725  -0.0581476808  -0.0586033817  -0.0173183066  -0.0702397993  -0.0583447617 
 -0.0044845952  -0.0043229800  -0.0043229801  -0.0098796972  -0.0100213737  -0.0116104199  -0.0027472807  -0.0089752936  -0.0089732479  -0.0002568085  -0.0061025112  -0.0061029486  -0.0098900141  -0.0098900141  -0.0098838893  -0.0098795980  -0.0098795981  -0.0098737013  -0.0027028580  -0.0089670009  -0.0089742373  -0.0098839473  -0.0098839473  -0.0098839481 
 -0.0158303527  -0.0163740561  -0.0163740561  -0.0094090525  -0.0098295252  -0.0135105051  -0.0028462478  -0.0113188920  -0.0113812986  -0.0002829080  -0.0069923207  -0.0069918058  -0.0100564790  -0.0100565165  -0.0131258392  -0.0094087104  -0.0094087114  -0.0135149778  -0.0025231553  -0.0113010866  -0.0113804267  -0.0100569939  -0.0100569939  -0.0097742881 
 -0.0671767458  -0.0671767637  -0.0468253853  -0.0147266459  -0.0434824180  -0.0434863341  -0.0032643036  -0.0628143119  -0.0445069587  -0.0002110642  -0.0294853371  -0.0487524425  -0.0248106886  -0.0671401431  -0.0447910172  -0.0160929958  -0.0434864275  -0.0434837847  -0.0043110967  -0.0616932270  -0.0664677222  -0.0248071852  -0.0248129958  -0.0671405343 
 -0.2200518767  -0.2200518747  -0.2200518747  -0.0107916422  -0.2178910529  -0.2178910529  -0.0034211936  -0.1989486129  -0.1989486129  -0.0002911011  -0.2192461284  -0.2192461284  -0.0218034565  -0.2199750446  -0.2199750446  -0.0121296996  -0.2181252779  -0.2181252779  -0.0046014577  -0.2193598226  -0.2193598226  -0.0236659938  -0.2171958022  -0.2171958022 
 -0.2938063082  -0.2938063083  -0.2938192088  -0.0170568598  -0.2757213148  -0.2757456322  -0.0031713971  -0.2937438365  -0.2937511292  -0.0001636682  -0.2941065458  -0.2940362744  -0.0302029967  -0.2761723052  -0.2936990766  -0.0184399639  -0.2937126814  -0.2937147017  -0.0041391519  -0.2937921164  -0.2938975856  -0.0320433913  -0.2765068449  -0.2936881113 
 -0.2143300540  -0.2143300534  -0.2143862714  -0.0127293531  -0.2145135321  -0.2141944223  -0.0033439364  -0.2147232580  -0.2146694259  -0.0002516886  -0.2145515931  -0.2145612661  -0.0244012721  -0.2133591480  -0.2133059541  -0.0140813426  -0.2163786291  -0.2159967921  -0.0044584755  -0.2146261945  -0.2146065676  -0.0262569611  -0.2133059725  -0.2133746896 
 -0.2151101711  -0.2151101669  -0.2151061341  -0.0123006949  -0.2151033208  -0.2151021582  -0.0033610271  -0.2151493609  -0.2151379889  -0.0002604074  -0.2151018373  -0.2151087934  -0.0238265864  -0.2151398969  -0.2151493513  -0.0136496024  -0.2151298183  -0.2151262358  -0.0044901058  -0.2151312766  -0.2151459831  -0.0256837903  -0.2150783947  -0.2150941241 
 -0.1204380753  -0.1204541984  -0.1204541984  -0.0146146053  -0.1195845823  -0.1204820157  -0.0032687707  -0.1254296883  -0.1204761582  -0.0002133431  -0.1187294754  -0.1204435032  -0.0269287585  -0.1204917609  -0.1204770958  -0.0159801497  -0.1205124757  -0.1204631268  -0.0043193641  -0.1253310462  -0.1204634329  -0.0287777846  -0.1205328756  -0.1191267309 
 -0.2907693558  -0.2907693558  -0.5187704249  -0.0133934781  -0.5263783110  -0.5263714543  -0.0033174575  -0.5263284404  -0.5263685759  -0.0002381805  -0.5187207021  -0.5190612236  -0.0252916394  -0.5263633502  -0.5263298298  -0.0147502426  -0.5263751950  -0.5263584006  -0.0044094702  -0.5263510429  -0.5263903261  -0.0271449812  -0.5263633098  -0.5263808613 
 -0.0108260540  -0.0108315674  -0.0108315625  -0.0066376136  -0.0066560597  -0.0081113510  -0.0024624745  -0.0095867355  -0.0095834545  -0.0003376662  -0.0108094106  -0.0108203670  -0.0068349354  -0.0068349354  -0.0033763932  -0.0066365369  -0.0066365380  -0.0080255077  -0.0025584225  -0.0084011304  -0.0095878204  -0.0068324915  -0.0068324915  -0.0068324872 
 -0.2905556046  -0.2905556015  -0.2905556015  -0.0111615159  -0.3062030162  -0.3062030162  -0.0034064466  -0.2827598452  -0.2827598452  -0.0002835780  -0.2826564076  -0.2826564076  -0.0222993322  -0.2843842919  -0.2843842919  -0.0125022327  -0.3055333001  -0.3055333001  -0.0045741650  -0.2827582614  -0.2827582614  -0.0241605622  -0.2824848222  -0.2824848222 
 -0.1782921563  -0.1782921548  -0.1783090207  -0.0103406600  -0.1772659448  -0.1774070335  -0.0034391744  -0.1784562471  -0.1783896732  -0.0003002740  -0.1174309555  -0.1174159082  -0.0211988417  -0.1783994099  -0.1783151391  -0.0116754749  -0.1771441374  -0.1772520524  -0.0046347354  -0.1285945491  -0.1562358600  -0.0230629729  -0.1782005801  -0.1782810461 
 -0.2472523490  -0.2472523491  -0.2472523491  -0.0104218610  -0.1916609931  -0.1916609931  -0.0034359369  -0.2454390648  -0.2454390648  -0.0002986224  -0.2241366897  -0.2241366897  -0.0213077048  -0.2292126957  -0.2292126957  -0.0117572597  -0.2145121219  -0.2145121219  -0.0046287436  -0.2126228635  -0.2126228635  -0.0231715490  -0.2322394145  -0.2322394145 
 -0.6892309233  -0.6892309233  -0.6892306395  -0.0107641064  -0.6891162148  -0.6890742444  -0.0034222915  -0.6891525213  -0.6891068494  -0.0002916612  -0.6891898360  -0.6891846552  -0.0217665403  -0.6890956586  -0.6890504996  -0.0121019659  -0.6891169857  -0.6890303671  -0.0046034896  -0.6891292096  -0.6890473254  -0.0236291749  -0.6891006216  -0.6890947879 
 -0.1688795786  -0.1688795780  -0.1816018658  -0.0124783117  -0.1818495782  -0.1818314225  -0.0033539455  -0.1669352373  -0.1668332881  -0.0002567947  -0.1055198721  -0.1095705002  -0.0240647105  -0.1874892216  -0.1715298146  -0.0138284962  -0.1818632153  -0.1757269105  -0.0044769996  -0.1560099306  -0.1668381400  -0.0259212867  -0.1698592090  -0.1688384349 
 -0.0560103295  -0.0560103294  -0.0789916879  -0.0133541945  -0.0691945176  -0.0778870665  -0.0033190237  -0.0279740693  -0.0477340947  -0.0002389795  -0.0488812339  -0.0490602168  -0.0229604511  -0.0789505558  -0.0789037448  -0.0147106766  -0.0561061117  -0.0761321790  -0.0044123689  -0.0337475992  -0.0326618261  -0.0228444993  -0.0790327107  -0.0790546362 
 -0.0943367778  -0.0937305407  -0.1142015822  -0.0148726599  -0.1358183615  -0.1367111419  -0.0032584819  -0.1339228949  -0.1364483103  -0.0002080943  -0.1119962731  -0.1367373266  -0.0272747225  -0.1349031105  -0.1343215647  -0.0162400597  -0.1367384512  -0.1367387847  -0.0043003224  -0.1339572682  -0.1364634982  -0.0291228365  -0.1349306237  -0.1367297681 
 -0.2121398202  -0.2121398205  -0.2342355063  -0.0133375913  -0.2341551817  -0.2341580058  -0.0033196857  -0.2109849295  -0.2114642477  -0.0002393172  -0.1911905839  -0.1833372161  -0.0252167142  -0.2353351369  -0.2352045592  -0.0146939541  -0.2349176882  -0.2352819330  -0.0044135940  -0.2037406867  -0.2094991593  -0.0270702535  -0.2352249133  -0.2342173675 
 -0.1019820913  -0.1023620438  -0.1023620432  -0.0085441219  -0.1022454029  -0.1022693602  -0.0035108031  -0.0660966818  -0.0673785360  -0.0003368151  -0.0698097113  -0.0552593008  -0.0187902911  -0.0949365500  -0.0957009542  -0.0098660198  -0.0665678652  -0.0653532390  -0.0047673006  -0.0656641931  -0.0661034140  -0.0206607716  -0.0948776144  -0.0957386752 
 -0.0709989228  -0.0709988678  -0.0709619423  -0.0121392859  -0.0604358279  -0.0696013712  -0.0033674626  -0.0702174285  -0.0713031593  -0.0002636904  -0.0298004946  -0.0439862247  -0.0217339431  -0.0710123496  -0.0709896104  -0.0134870329  -0.0604331211  -0.0647552736  -0.0045020161  -0.0664506904  -0.0709161461  -0.0217327198  -0.0710350093  -0.0709933166 
 -0.0125231915  -0.0125826733  -0.0125826739  -0.0102739924  -0.0102592221  -0.0113980705  -0.0027205571  -0.0092240281  -0.0095927035  -0.0002535368  -0.0046437503  -0.0046565572  -0.0107204909  -0.0107204909  -0.0126422406  -0.0102747928  -0.0102747916  -0.0126422543  -0.0027309558  -0.0027318075  -0.0095132768  -0.0107203538  -0.0107203538  -0.0107203570 
 -0.2696118038  -0.2696118079  -0.2696118079  -0.0104807106  -0.2603015518  -0.2603015518  -0.0034335906  -0.2515912978  -0.2515912978  -0.0002974254  -0.2494765845  -0.2494765845  -0.0213866023  -0.2649777578  -0.2649777578  -0.0118165325  -0.2263313326  -0.2263313326  -0.0046244012  -0.2204741354  -0.2204741354  -0.0232502385  -0.2049725905  -0.2049725905 
 -0.3024421687  -0.3024421674  -0.3024421674  -0.0096961359  -0.2952660837  -0.2952660837  -0.0034648718  -0.2860166073  -0.2860166073  -0.0003133834  -0.2914652743  -0.2914652743  -0.0203347527  -0.3024439527  -0.3024439527  -0.0110263167  -0.1681260128  -0.1681260128  -0.0046822944  -0.2952755003  -0.2952755003  -0.0222011617  -0.3024389917  -0.3024389917 
 -0.1888119818  -0.1888119768  -0.1888069657  -0.0124776327  -0.1714944133  -0.1712354694  -0.0033539726  -0.1887432871  -0.1868271306  -0.0002568085  -0.1699224139  -0.1684784497  -0.0240638001  -0.1887853665  -0.1887975300  -0.0138278123  -0.1790789498  -0.1764459960  -0.0044770497  -0.1797438260  -0.1717187637  -0.0259203787  -0.1888463334  -0.1887433639 
 -0.0159974458  -0.0159835673  -0.0159835708  -0.0079276128  -0.0089436950  -0.0088848594  -0.0028611035  -0.0158788230  -0.0158568742  -0.0003201637  -0.0135770304  -0.0135776801  -0.0080983812  -0.0080983813  -0.0151982087  -0.0079270053  -0.0079270084  -0.0122440291  -0.0030409169  -0.0158641432  -0.0159861874  -0.0083308854  -0.0083308854  -0.0086447724 
