 -0.6892309233  -0.6892309233  -0.6892306395  -0.0133934781  -0.7647310593  -0.7647165037  -0.0033174575  -0.7647353237  -0.7647093379  -0.0002381805  -0.6892295731  -0.7647204960  -0.0252916394  -0.7647464686  -0.7647268973  -0.0147502426  -0.7647276940  -0.7647104181  -0.0044094702  -0.7646735637  -0.7647117541  -0.0271449812  -0.7647032744  -0.7647269646 
 -0.9813460781  -0.9813463593  -0.9813460512  -0.0100353782  -0.9813084404  -0.9812453744  -0.0034513461  -0.9812907340  -0.9812694040  -0.0003064833  -0.9813267166  -0.9813205719  -0.0207895619  -0.9812881501  -0.9812077575  -0.0113679981  -0.9812863440  -0.9812384088  -0.0046572619  -0.9812727698  -0.9812188236  -0.0226547720  -0.9812825618  -0.9812025781 
 -0.1767465089  -0.1767465117  -0.1474751209  -0.0106632282  -0.1596664048  -0.1621149790  -0.0034263135  -0.1602215637  -0.1597469578  -0.0002937130  -0.1630035235  -0.1630144918  -0.0216312967  -0.1752717824  -0.1785063113  -0.0120003623  -0.1629750984  -0.1443741705  -0.0046109333  -0.1618229728  -0.1618327273  -0.0234942878  -0.1522875534  -0.1748490738 
 -0.6892309233  -0.6892309233  -0.6892306395  -0.0148890474  -0.7449967085  -0.7447200068  -0.0032578286  -0.6892425167  -0.7046928958  -0.0002077610  -0.6892359574  -0.6893012485  -0.0272966926  -0.7454425152  -0.7454320147  -0.0162565650  -0.7458469353  -0.7438557237  -0.0042991132  -0.7046674783  -0.7059848809  -0.0291447488  -0.7477336616  -0.7476801380 
 -0.4617307508  -0.4617307518  -0.4617307518  -0.0112364154  -0.4616404426  -0.4615713082  -0.0034034603  -0.4616315083  -0.4616235687  -0.0002820546  -0.4616858752  -0.4616618204  -0.0223997471  -0.4616491787  -0.4616068245  -0.0125776707  -0.4616466454  -0.4615685389  -0.0045686383  -0.4615978451  -0.4615523321  -0.0242607124  -0.4616537055  -0.4616447329 
 -0.0860163781  -0.0860163724  -0.0860193565  -0.0107891836  -0.0854309732  -0.0855060829  -0.0034212916  -0.0745549736  -0.0794335227  -0.0002911511  -0.0513954056  -0.0353116137  -0.0201752196  -0.0855156684  -0.0855476765  -0.0121272234  -0.0695614524  -0.0858115545  -0.0046016392  -0.0450458930  -0.0794458310  -0.0207046017  -0.0855244201  -0.0855477091 
 -0.2306400809  -0.2306400806  -0.2306373072  -0.0120715691  -0.2469509899  -0.2471815702  -0.0033701625  -0.2305902096  -0.2459219352  -0.0002650677  -0.1804441492  -0.1798608473  -0.0235194060  -0.2458034216  -0.2456419672  -0.0134188291  -0.2461248190  -0.2461308831  -0.0045070129  -0.2305817242  -0.2305752946  -0.0253774198  -0.2459584462  -0.2458337940 
 -0.0144630179  -0.0144664356  -0.0144664356  -0.0081801278  -0.0081798444  -0.0081790484  -0.0026483534  -0.0143200361  -0.0145511431  -0.0003016225  -0.0068267507  -0.0068267143  -0.0082059485  -0.0082059485  -0.0081819249  -0.0081801276  -0.0081801280  -0.0081787989  -0.0028616073  -0.0143027835  -0.0145176368  -0.0082052956  -0.0082052956  -0.0082053104 
 -0.6892309233  -0.6892309233  -0.6892306395  -0.0126652487  -0.6891282846  -0.6891008039  -0.0033464922  -0.6891542044  -0.6891074648  -0.0002529925  -0.6891955831  -0.6891908915  -0.0243153298  -0.6891490573  -0.6890915468  -0.0140167773  -0.6891381458  -0.6890788421  -0.0044632057  -0.6891333225  -0.6890520768  -0.0261712454  -0.6891575370  -0.6891066221 
 -0.1089576652  -0.1148163797  -0.1148163807  -0.0114216648  -0.1144055248  -0.1148219313  -0.0033960744  -0.0853994224  -0.1088114556  -0.0002782866  -0.0829576034  -0.0576757557  -0.0226481040  -0.1074455485  -0.1072763279  -0.0127642521  -0.1154479971  -0.1127324998  -0.0045549688  -0.0784730041  -0.1054031092  -0.0245084146  -0.1074292959  -0.1076399971 
 -0.1878642141  -0.1878642172  -0.1979312246  -0.0122241774  -0.2094082471  -0.1995774074  -0.0033640779  -0.1789097385  -0.1793031257  -0.0002619637  -0.1734504756  -0.1657093713  -0.0237240022  -0.2116462906  -0.2116125087  -0.0135725347  -0.1999572470  -0.2006656911  -0.0044957520  -0.1784807542  -0.1792216420  -0.0255814766  -0.2116841102  -0.2102498727 
 -0.0352195756  -0.0352195752  -0.0348602247  -0.0083041428  -0.0592729842  -0.0608837585  -0.0035203711  -0.0346701666  -0.0354404900  -0.0003416962  -0.0351974345  -0.0352390462  -0.0168885606  -0.0609517471  -0.0612762658  -0.0096243153  -0.0389910104  -0.0347746500  -0.0047850085  -0.0354395191  -0.0311286336  -0.0169829629  -0.0610893615  -0.0612679269 
 -0.4617307508  -0.4617307518  -0.4617307511  -0.0144820050  -0.4616066133  -0.4615223558  -0.0032740575  -0.4616204597  -0.4615604112  -0.0002160401  -0.4616959977  -0.4616819814  -0.0267509863  -0.4615961032  -0.4614683589  -0.0158465960  -0.4615981790  -0.4615499476  -0.0043291485  -0.4615963592  -0.4616095619  -0.0286004810  -0.4616333414  -0.4615744284 
 -0.0621977265  -0.0621977262  -0.0621741188  -0.0133375913  -0.0611075682  -0.0624867296  -0.0033196857  -0.0506542088  -0.0654200532  -0.0002393172  -0.0505477746  -0.0653787439  -0.0238105329  -0.0801047293  -0.0802557625  -0.0146939541  -0.0620326457  -0.0620271576  -0.0044135940  -0.0432656274  -0.0627395589  -0.0239378339  -0.0621744490  -0.0557490946 
